step,community_0,community_1,community_2,community_4,community_7,community_9,community_10,community_11,community_12,community_13,community_14,community_16,community_18,community_20,community_22,community_25,community_26,community_28,community_29,community_31,community_34,community_37,community_38,community_79
226,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
227,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
228,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
229,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
230,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0335,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
231,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
232,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
233,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0180,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
234,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
235,0.0714,0.0258,0.0189,0.0786,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
236,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
237,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
238,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
239,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
240,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
241,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
242,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
243,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
244,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
245,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
246,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
247,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
248,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
249,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0349,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
250,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
251,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0398,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
252,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
253,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
254,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
255,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
256,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
257,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
258,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
259,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
260,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
261,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
262,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
263,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
264,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
265,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
266,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
267,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
268,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
269,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
270,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
271,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
272,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
273,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
274,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
275,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
276,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
277,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
278,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
279,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
280,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
281,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
282,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
283,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
284,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
285,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
286,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
287,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
288,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
289,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
290,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
291,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
292,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
293,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
294,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
295,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
296,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
297,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
298,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
299,0.0714,0.0258,0.0189,0.0787,0.0817,0.0341,0.0675,0.0238,0.0348,0.0349,0.0434,0.0355,0.0771,0.0334,0.0179,0.0316,0.0397,0.0176,0.0322,0.0449,0.0297,0.0823,0.0277,0.0780
